mu,nu,psi,H,Combination
0.0,0.3,0.3,0.2624572209432379,Immune-Susceptible
0.0,0.3,0.3,0.6640168717284588,Immune-Highly Susceptible
0.0,0.3,0.3,0.6308501733939936,Susceptible-Highly Susceptible
0.0,0.3,0.35,0.28758720574805474,Immune-Susceptible
0.0,0.3,0.35,0.6101657159186954,Immune-Highly Susceptible
0.0,0.3,0.35,0.5998897666387033,Susceptible-Highly Susceptible
0.0,0.3,0.4,0.25577988348243413,Immune-Susceptible
0.0,0.3,0.4,0.6437007157370004,Immune-Highly Susceptible
0.0,0.3,0.4,0.6083688358496381,Susceptible-Highly Susceptible
0.0,0.3,0.45,0.30680463684844933,Immune-Susceptible
0.0,0.3,0.45,0.6392719064511521,Immune-Highly Susceptible
0.0,0.3,0.45,0.6078526131534633,Susceptible-Highly Susceptible
0.0,0.3,0.5,0.2875960228742004,Immune-Susceptible
0.0,0.3,0.5,0.6459735295176917,Immune-Highly Susceptible
0.0,0.3,0.5,0.6216198820341735,Susceptible-Highly Susceptible
0.0,0.3,0.55,0.3083940910180115,Immune-Susceptible
0.0,0.3,0.55,0.6675816163711017,Immune-Highly Susceptible
