mu,nu,psi,H,Combination
0.0,0.2,0.1,0.27248294407714996,Susceptible-Highly Susceptible
0.0,0.2,0.15000000000000002,0.13055997061929742,Immune-Susceptible
0.0,0.2,0.15000000000000002,0.29583883204639344,Immune-Highly Susceptible
0.0,0.2,0.15000000000000002,0.29001674753627416,Susceptible-Highly Susceptible
0.0,0.2,0.2,0.14340414301553783,Immune-Susceptible
0.0,0.2,0.2,0.30699971443892593,Immune-Highly Susceptible
0.0,0.2,0.2,0.30402100680177724,Susceptible-Highly Susceptible
0.0,0.2,0.25,0.1445466779016722,Immune-Susceptible
0.0,0.2,0.25,0.3255389710931336,Immune-Highly Susceptible
0.0,0.2,0.25,0.31282679128642915,Susceptible-Highly Susceptible
0.0,0.2,0.30000000000000004,0.1343342031534663,Immune-Susceptible
0.0,0.2,0.30000000000000004,0.29493727853458696,Immune-Highly Susceptible
0.0,0.2,0.30000000000000004,0.2928071743313296,Susceptible-Highly Susceptible
0.0,0.2,0.35000000000000003,0.12292800612216817,Immune-Susceptible
0.0,0.2,0.35000000000000003,0.31587016873011897,Immune-Highly Susceptible
0.0,0.2,0.35000000000000003,0.3144404903674765,Susceptible-Highly Susceptible
0.0,0.2,0.4,0.16121122419751024,Immune-Susceptible
0.0,0.2,0.4,0.2888032759263461,Immune-Highly Susceptible
0.0,0.2,0.4,0.2874866493951122,Susceptible-Highly Susceptible
0.0,0.2,0.45,0.16596465974970864,Immune-Susceptible
0.0,0.2,0.45,0.3230617081741197,Immune-Highly Susceptible
0.0,0.2,0.45,0.3229319059971613,Susceptible-Highly Susceptible
0.0,0.2,0.5,0.1600858173728082,Immune-Susceptible
0.0,0.2,0.5,0.3299924937007625,Immune-Highly Susceptible
0.0,0.2,0.5,0.32673954447423753,Susceptible-Highly Susceptible
0.0,0.2,0.55,0.174869802248274,Immune-Susceptible
0.0,0.2,0.55,0.33526944302338657,Immune-Highly Susceptible
0.0,0.2,0.55,0.3348329737525869,Susceptible-Highly Susceptible
0.0,0.2,0.6000000000000001,0.16931577769985393,Immune-Susceptible
0.0,0.2,0.6000000000000001,0.34542059314935314,Immune-Highly Susceptible
0.0,0.2,0.6000000000000001,0.3397170093391745,Susceptible-Highly Susceptible
0.0,0.2,0.65,0.17369084088536885,Immune-Susceptible
0.0,0.2,0.65,0.3629587522086828,Immune-Highly Susceptible
0.0,0.2,0.65,0.36209965462532223,Susceptible-Highly Susceptible
0.0,0.2,0.7000000000000001,0.1880305469974832,Immune-Susceptible
0.0,0.2,0.7000000000000001,0.35303602825172664,Immune-Highly Susceptible
0.0,0.2,0.7000000000000001,0.35939144151521046,Susceptible-Highly Susceptible
0.0,0.2,0.75,0.19809468614883716,Immune-Susceptible
0.0,0.2,0.75,0.3991108113418479,Immune-Highly Susceptible
0.0,0.2,0.75,0.412688346271698,Susceptible-Highly Susceptible
0.0,0.2,0.8,0.2075479629406531,Immune-Susceptible
0.0,0.2,0.8,0.3896064162004822,Immune-Highly Susceptible
0.0,0.2,0.8,0.39437301935289437,Susceptible-Highly Susceptible
0.0,0.2,0.8500000000000001,0.2117796633828686,Immune-Susceptible
0.0,0.2,0.8500000000000001,0.4157280005075975,Immune-Highly Susceptible
0.0,0.2,0.8500000000000001,0.430048681382373,Susceptible-Highly Susceptible
0.0,0.2,0.9,0.24668617227825454,Immune-Susceptible
0.0,0.2,0.9,0.4202507113217572,Immune-Highly Susceptible
0.0,0.2,0.9,0.41636410031999016,Susceptible-Highly Susceptible
0.0,0.2,0.9500000000000001,0.26077560093068985,Immune-Susceptible
0.0,0.2,0.9500000000000001,0.5347039419356773,Immune-Highly Susceptible
0.0,0.2,0.9500000000000001,0.424848825139488,Susceptible-Highly Susceptible
0.0,0.25,0.0,0.1411478517747229,Immune-Susceptible
0.0,0.25,0.0,0.28163841100523873,Immune-Highly Susceptible
0.0,0.25,0.0,0.27199145327093915,Susceptible-Highly Susceptible
0.0,0.25,0.05,0.16224302410580596,Immune-Susceptible
0.0,0.25,0.05,0.3135098329150714,Immune-Highly Susceptible
0.0,0.25,0.05,0.30605444895153333,Susceptible-Highly Susceptible
0.0,0.25,0.1,0.1516567852775447,Immune-Susceptible
0.0,0.25,0.1,0.2879315384997151,Immune-Highly Susceptible
0.0,0.25,0.1,0.28443589431633626,Susceptible-Highly Susceptible
0.0,0.25,0.15000000000000002,0.14703943240195883,Immune-Susceptible
0.0,0.25,0.15000000000000002,0.3157418892023807,Immune-Highly Susceptible
0.0,0.25,0.15000000000000002,0.30741334934103365,Susceptible-Highly Susceptible
0.0,0.25,0.2,0.12948109521912526,Immune-Susceptible
0.0,0.25,0.2,0.30071276993233187,Immune-Highly Susceptible
0.0,0.25,0.2,0.2923724207982955,Susceptible-Highly Susceptible
0.0,0.25,0.25,0.14147312048299476,Immune-Susceptible
0.0,0.25,0.25,0.29650079298158727,Immune-Highly Susceptible
0.0,0.25,0.25,0.2903328724197195,Susceptible-Highly Susceptible
0.0,0.25,0.30000000000000004,0.15755836069967036,Immune-Susceptible
0.0,0.25,0.30000000000000004,0.29024902123700014,Immune-Highly Susceptible
0.0,0.25,0.30000000000000004,0.289933024808878,Susceptible-Highly Susceptible
0.0,0.25,0.35000000000000003,0.14856999741085944,Immune-Susceptible
0.0,0.25,0.35000000000000003,0.30125096318268685,Immune-Highly Susceptible
0.0,0.25,0.35000000000000003,0.2939301417111573,Susceptible-Highly Susceptible
0.0,0.25,0.4,0.16203005355798428,Immune-Susceptible
0.0,0.25,0.4,0.3164191591622612,Immune-Highly Susceptible
0.0,0.25,0.4,0.3195046301442752,Susceptible-Highly Susceptible
0.0,0.25,0.45,0.15705424280156924,Immune-Susceptible
0.0,0.25,0.45,0.31159688402886837,Immune-Highly Susceptible
0.0,0.25,0.45,0.3153904086828336,Susceptible-Highly Susceptible
0.0,0.25,0.5,0.15757199775783326,Immune-Susceptible
0.0,0.25,0.5,0.3201269802660767,Immune-Highly Susceptible
0.0,0.25,0.5,0.3207483367381794,Susceptible-Highly Susceptible
